"_id","eudractNumber","e811_randomised","e814_double_blind","e112_therapeutic_area","e11_medical_conditions_being_investigated","adverseEvents.reportingGroups.reportingGroup.subjectsExposed","adverseEvents.nonSeriousAdverseEvents.nonSeriousAdverseEvent","adverseEvents.reportingGroups.reportingGroup.deathsAllCauses"
"2012-001398-97-BE","2012-001398-97",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Dyslipidemia","13769 / 13756",2088,"0 / 0"
"2012-001524-35-NL","2012-001524-35",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 diabetes mellitus","275 / 274",30,"0 / 1"
"2012-001868-29-IT","2012-001868-29",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","100 / 98 / 97",NA,"0 / 0 / 0"
"2012-001876-13-EE","2012-001876-13",TRUE,FALSE,"Diseases C - Bacterial Infections and Mycoses C01","Meningococcal disease","259 / 259 / 261 / 260 / 261",124,"0 / 0 / 0 / 0 / 1"
"2012-001918-42-GB","2012-001918-42",TRUE,TRUE,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13","pre-eclampsia","1227 / 1364 / 1374 / 1236",28,"1 / 19 / 24 / 8"
"2012-001930-32-PL","2012-001930-32",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","460 / 454",129,"2 / 1"
"2012-002117-19-DE","2012-002117-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes","265 / 265",49,"0 / 0"
"2012-002232-85-ES","2012-002232-85",FALSE,FALSE,"Diseases C - Virus Diseases C02","Hepatitis C Virus Infection HCV","526 / 1909",NA,"3 / 44"
"2012-002270-31-ES","2012-002270-31",TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","Type II diabetes mellitus","110 / 112 / 110 / 606",42,"0 / 0 / 0 / 0"
"2012-002271-34-ES","2012-002271-34",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes mellitus type 2 is the medical condition to be investiagted","352 / 354 / 126 / 128 / 112 / 112",43,"0 / 1 / 0 / 0 / 0 / 0"
"2012-002278-30-DE","2012-002278-30",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Diabetes mellitus","66",69,"0"
"2012-002309-23-DE","2012-002309-23",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","375 / 375",131,"0 / 2"
"2012-002332-85-ES","2012-002332-85",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 2 Diabetes Mellitus","106 / 106 / 106 / 106",28,"1 / 1 / 2 / 4"
"2012-002333-11-ES","2012-002333-11",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Patients with Non-familial hypercholesterolemia or heterozygous familial hypercholesterolemia heFH at high CV risk who are not adequately controlled with rosuvastatin 10mg or 20mg with or without other lipid-modifying therapy LMT excluding EZE","48 / 48 / 54 / 53 / 53 / 49",7,"0 / 0 / 0 / 0 / 1 / 0"
"2012-002344-24-ES","2012-002344-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Patients with Non-familial hypercholesterolemia  or heterozygous familial hypercholesterolemia heFH at high CV risk who are not adequately controlled with atorvastatin 20mg or 40mg with or without other lipid-modifying therapy LMT excluding EZE","57 / 55 / 57 / 47 / 45 / 46 / 47",13,"0 / 2 / 0 / 0 / 0 / 0 / 0"
"2012-002346-20-AT","2012-002346-20",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","135 / 136",12,"1 / 0"
"2012-002414-39-BE","2012-002414-39",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","2092 / 2100",268,"65 / 50"
"2012-002603-17-ES","2012-002603-17",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes patients receiving current standard therapy for diabetic nephropathy ACEi or ARB with micro- or macroalbuminuria UACR between 30 and 3000 mg/g creatinine. ACEiAngiotensin Converting Enzyme inhibitor ARBAngiotensin Receptor Blocker UACR Urinary Albumin Creatinine Ratio","182 / 178",23,"2 / 1"
"2012-002612-10-PL","2012-002612-10",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 2 Diabetes Mellitus","153 / 153",13,"0 / 0"
"2012-002737-11-DE","2012-002737-11",TRUE,FALSE,"Diseases C - Bacterial Infections and Mycoses C01","Meningococcal disease","231 / 228 / 232",24,"0 / 0 / 0"
"2012-002839-28-ES","2012-002839-28",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","826 / 822 / 824 / 825",144,"30 / 32 / 32 / 28"
"2012-002911-24-AT","2012-002911-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","60 / 239",20,"0 / 0"
"2012-003011-58-DE","2012-003011-58",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","atherosclerosis",NA,NA,NA
"2012-003110-14-ES","2012-003110-14",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Hypercholesterolemia or Low HDL-C","152 / 154 / 153",NA,"1 / 0 / 1"
"2012-003152-37-DE","2012-003152-37",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","20 / 20",3,"0 / 0"
"2012-003292-19-ES","2012-003292-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes mellitus","176 / 174",32,"0 / 1"
"2012-003566-41-BE","2012-003566-41",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","181 / 179",17,"0 / 0"
"2012-003580-21-BE","2012-003580-21",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","350 / 348 / 347 / 348",73,"1 / 1 / 0 / 1"
"2012-003626-24-DE","2012-003626-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","165 / 164",29,"0 / 1"
"2012-003661-17-GB","2012-003661-17",TRUE,FALSE,"Diseases C - Eye Diseases C11","Diabetic macular oedema","50 / 50",100,"1 / 1"
"2012-003670-11-ES","2012-003670-11",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","201 / 201 / 201 / 201",24,"0 / 0 / 0 / 0"
"2012-003941-13-ES","2012-003941-13",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","427 / 212",3,"0 / 0"
"2012-004035-23-IT","2012-004035-23",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","62 / 62 / 45 / 51 / 107 / 113",28,"1 / 0 / 0 / 0 / 1 / 0"
"2012-004096-38-ES","2012-004096-38",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes mellitus","298 / 301 / 294",34,"1 / 0 / 2"
"2012-004180-43-BE","2012-004180-43",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Prevention of major cardiovascular events in patients with coronary or peripheral artery disease","9135 / 9108 / 9109",38,"631 / 657 / 653"
"2012-004208-37-BE","2012-004208-37",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Coronary Artery Disease","484 / 484",53,"2 / 3"
"2012-004229-25-ES","2012-004229-25",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","150 / 150",10,"0 / 0"
"2012-004303-12-RO","2012-004303-12",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","101 / 102",8,"0 / 0"
"2012-004413-14-ES","2012-004413-14",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","279 / 278",27,"1 / 0"
"2012-004531-23-DE","2012-004531-23",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes.","285 / 283",27,"1 / 0"
"2012-004625-25-AT","2012-004625-25",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","210 / 209",22,"1 / 0"
"2012-004826-92-DE","2012-004826-92",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","405 / 404",53,"0 / 2"
"2012-004827-19-ES","2012-004827-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","409 / 409 / 407",49,"2 / 1 / 3"
"2012-004893-25-GB","2012-004893-25",TRUE,FALSE,"Diseases C - Immune System Diseases C20","Lupus nephritis","12 / 13",1,"0 / 0"
"2012-005174-56-DE","2012-005174-56",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes  Mellitus","67 / 64",4,"0 / 0"
"2012-005183-94-FR","2012-005183-94",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabte de type II","21 / 21",1,"0 / 0"
"2012-005482-12-IE","2012-005482-12",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetic Kidney Disease","10 / 10",2,"1 / 0"
"2012-005505-51-IE","2012-005505-51",TRUE,TRUE,"Diseases C - Skin and Connective Tissue Diseases C17","Psoriasis","9 / 11",10,"0 / 0"
"2012-005583-10-SI","2012-005583-10",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","115 / 120",8,"0 / 0"
"2012-005778-74-BE","2012-005778-74",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","211 / 209 / 206 / 206",30,"0 / 0 / 0 / 0"
"2012-005848-21-BE","2012-005848-21",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Diabetic Nephropathy","5107 / 1830 / 1829",523,"25 / 79 / 84"
"2013-000059-42-PL","2013-000059-42",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","320 / 322",NA,"1 / 0"
"2013-000239-28-BE","2013-000239-28",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type II Diabetes mellitus","8569 / 8574",194,"569 / 529"
"2013-000301-23-BE","2013-000301-23",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","33 / 32",NA,"0 / 0"
"2013-000324-34-PL","2013-000324-34",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Obese and overweight patients with cardiovascular CV disease and/or multiple CV risk factors","5992 / 5995",584,"202 / 219"
"2013-000516-25-BE","2013-000516-25",FALSE,FALSE,"Diseases C - Virus Diseases C02","Human Immunodeficiency Virus HIV-1 Infection","242 / 6",2,"3 / 0"
"2013-000632-94-IT","2013-000632-94",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","128 / 129 / 130",14,"0 / 0 / 0"
"2013-000723-14-FR","2013-000723-14",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Hyperlipidemia or mixed dyslipidemia in Diabetic Subjects","164 / 325 / 332 / 160",32,"0 / 0 / 0 / 0"
"2013-000768-27-BE","2013-000768-27",TRUE,TRUE,"Diseases C - Nervous System Diseases C10","Embolic stroke of undetermined source ESUS","3562 / 3559",4,"73 / 58"
"2013-000789-13-BE","2013-000789-13",TRUE,TRUE,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13","Gestational diabetes","38 / 42 / 37 / 37",12,"0 / 0 / 0 / 0"
"2013-000830-37-ES","2013-000830-37",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Adult or childhood onset growth hormone deficiency GHD","133 / 65 / 133 / 65 / 111 / 50",37,"0 / 0 / 0 / 0 / 0 / 1"
"2013-001003-36-IT","2013-001003-36",FALSE,FALSE,"Body processes G - Physiological processes G07","diabetes type 2","59",1,"1"
"2013-001384-23-BE","2013-001384-23",TRUE,FALSE,"Diseases C - Cardiovascular Diseases C14","Coronary Artery Disease CAD in patients undergoing Percutaneous Coronary Intervention PCI","1605 / 1601",NA,"8 / 12"
"2013-001549-15-FI","2013-001549-15",FALSE,FALSE,"Diseases C - Bacterial Infections and Mycoses C01","Meningococcal disease","76 / 23 / 115 / 29 / 67 / 16 / 77 / 21",1,"0 / 0 / 0 / 0 / 0 / 0 / 0 / 0"
"2013-001874-12-ES","2013-001874-12",TRUE,TRUE,"Diseases C - Eye Diseases C11","Cataract surgery in diabetic patients","293 / 295 / 588",NA,"0 / 1 / 0"
"2013-002133-37-BE","2013-002133-37",FALSE,FALSE,"Body processes G - Metabolic Phenomena G03","Endogenous Cushings syndrome CS or Cushings disease","94",391,"1"
"2013-002233-37-DE","2013-002233-37",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","12 / 25",2,"0 / 0"
"2013-002348-99-GR","2013-002348-99",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Hypertention, Type 2 Diabetes","31 / 31",2,"0 / 0"
"2013-002371-17-ES","2013-002371-17",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","3818 / 3819",NA,"202 / 221"
"2013-002510-12-DE","2013-002510-12",TRUE,TRUE,"Diseases C - Skin and Connective Tissue Diseases C17","Actinic keratosis AK","55 / 32",69,"0 / 0"
"2013-002518-11-ES","2013-002518-11",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","2746 / 2747 / 2745 / 348 / 370 / 347 / 55 / 54 / 48 / 100 / 113 / 117",425,"228 / 233 / 247 / 4 / 6 / 1 / 0 / 1 / 0 / 0 / 1 / 0"
"2013-002519-90-IT","2013-002519-90",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","156 / 153 / 152",17,"1 / 0 / 0"
"2013-002642-37-DE","2013-002642-37",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","primary hyperlipidemia or mixed dyslipidemia","353 / 356",9,"3 / 2"
"2013-002643-28-ES","2013-002643-28",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","primary hyperlipidemia or mixed dyslipidemia","1065 / 1063 / 47 / 19 / 39",120,"9 / 2 / 0 / 0 / 0"
"2013-002644-87-ES","2013-002644-87",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Heterozygous Familial Hypercholesterolemia","185 / 185",39,"1 / 0"
"2013-002646-36-BE","2013-002646-36",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","atherosclerosis","8386 / 8374",302,"72 / 65"
"2013-002795-41-BE","2013-002795-41",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","atherosclerosis","5276 / 5279",685,"54 / 61"
"2013-002878-47-ES","2013-002878-47",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","15 / 16",1,"0 / 0"
"2013-002945-12-ES","2013-002945-12",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type1-Diabetes","252 / 254",61,"1 / 0"
"2013-003050-25-BE","2013-003050-25",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Patients with type 2 diabetes mellitus T2DM receiving standard of care but with inadequate glycemic control and at elevated risk of cardiovascular CV events","2903 / 2904",119,"71 / 68"
"2013-003131-30-BE","2013-003131-30",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type II Diabetes Mellitus","469 / 233 / 467",83,"1 / 1 / 2"
"2013-003132-79-ES","2013-003132-79",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type II Diabetes Mellitus","365 / 365",40,"1 / 2"
"2013-003177-99-ES","2013-003177-99",TRUE,FALSE,"Diseases C - Immune System Diseases C20","Rheumatoid Arthritis","1455 / 1456 / 1451",190,"49 / 66 / 38"
"2013-003241-42-DE","2013-003241-42",TRUE,FALSE,"Diseases C - Skin and Connective Tissue Diseases C17","Basal cell carcinoma BCC","138 / 143",277,"0 / 1"
"2013-003272-12-GB","2013-003272-12",TRUE,FALSE,"Body processes G - Ocular Physiological Phenomena G14","Proliferative Diabetic Retinopathy PDR","116 / 116",14,"1 / 2"
"2013-003290-95-PL","2013-003290-95",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","209 / 207 / 205",33,"3 / 1 / 2"
"2013-003444-24-BE","2013-003444-24",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","A study to compare dabigatran etexilate to acetylsalicylic acid in preventing recurrent stroke for patients that already had a stroke caused by an embolus clot.  Despite testing, it is unknown where in the body the embolus developed.","2674 / 2676",343,"58 / 56"
"2013-003449-40-HU","2013-003449-40",FALSE,FALSE,"Body processes G - Immune system processes G12","Immunization of healthy children and adolescents against influenza virus infection","120",115,"0"
"2013-003519-23-BE","2013-003519-23",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","major cardiovascular events in type 2 diabetes mellitus patients","9562 / 9531",2561,"187 / 223"
"2013-003582-34-CZ","2013-003582-34",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus Who Have Inadequate Glycemic Control on Metaformin","445 / 435 / 435",47,"7 / 2 / 1"
"2013-003587-31-HU","2013-003587-31",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus with Stage 3 Chronic Kidney Disease Who Have Inadequate Glycemic Control on Background Antihyperglycemic Therapy","154 / 155 / 158",23,"4 / 4 / 3"
"2013-003640-23-PT","2013-003640-23",TRUE,FALSE,"Diseases C - Eye Diseases C11","Patients with type I or type II diabetes mellitus and high risk diabetic retinopathy.","41 / 46",1,"0 / 0"
"2013-003697-26-CZ","2013-003697-26",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Treatment of type 2 diabetes mellitus T2DM and inadequate glycemic control on treatment with metformin and sitagliptin.","156 / 153 / 153",19,"0 / 1 / 0"
"2013-003698-82-IT","2013-003698-82",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Treatment of type 2 diabetes mellitus T2DM and inadequate glycemic control on treatment with metformin.","248 / 250 / 243 / 244 / 247",49,"1 / 0 / 0 / 1 / 0"
"2013-004169-14-DE","2013-004169-14",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Type 2 diabetes mellitus","62",65,"0"
"2013-004325-91-IT","2013-004325-91",TRUE,FALSE,"Diseases C - Immune System Diseases C20","liver transplant","78 / 24 / 26 / 24 / 26",13,"1 / 0 / 0 / 1 / 0"
"2013-004392-12-DE","2013-004392-12",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","362 / 360 / 360",36,"4 / 2 / 0"
"2013-004494-28-ES","2013-004494-28",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus and Diabetic Kidney Disease","2197 / 2200",213,"193 / 164"
"2013-004497-10-BE","2013-004497-10",TRUE,TRUE,"Diseases C - Digestive System Diseases C06","Active Crohns Disease","56 / 55 / 54 / 55",19,"0 / 0 / 0 / 0"
"2013-004502-26-DE","2013-004502-26",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","132 / 131 / 133",13,"0 / 0 / 0"
"2013-004674-97-BE","2013-004674-97",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes Mellitus","277 / 296 / 260",41,"0 / 0 / 1"
"2013-005334-37-AT","2013-005334-37",FALSE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","10 patients both gender under treatment with premixed insulin 2-3 injections and HbA1c7 will be switched to basal insulin glargine Lantus, once daily and GLP-1 receptor agonist Lixisenatide Lyxumia, once daily.","6 / 1 / 2 / 1 / 2 / 1 / 1 / 1",4,"0 / 0 / 0 / 0 / 0 / 0 / 0 / 0"
"2013-005500-33-ES","2013-005500-33",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","22 / 20",2,"0 / 0"
"2014-000162-22-BE","2014-000162-22",FALSE,FALSE,"Diseases C - Hormonal diseases C19","Treatment of Cushings syndrome","50 / 50",35,"0 / 0"
"2014-000478-20-NL","2014-000478-20",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Primary Hyperlipidemia or mixed Dyslipidemia","247 / 499 / 44 / 33 / 56",69,"2 / 2 / 0 / 0 / 0"
"2014-000674-18-IT","2014-000674-18",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","primary or secondary hypertension","197 / 162 / 103 / 23 / 53 / 77",3,"0 / 0 / 0 / 0 / 0 / 0"
"2014-000747-32-DE","2014-000747-32",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes Mellitus","278 / 280",317,"1 / 2"
"2014-000881-23-SK","2014-000881-23",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes mellitus","276 / 282",141,"0 / 0"
"2014-000936-40-DE","2014-000936-40",FALSE,FALSE,"Body processes G - Metabolic Phenomena G03","Diabetes mellitus type 2","10",8,"0"
"2014-001042-24-BE","2014-001042-24",TRUE,TRUE,"Diseases C - Virus Diseases C02","Prophylaxis of Influenza","1535 / 441",NA,"5 / 0"
"2014-001049-25-HU","2014-001049-25",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Treatment of type 2 diabetes mellitus T2DM with Inadequate Glycemic Control on Diet and Exercise","98 / 96 / 97",8,"0 / 0 / 0"
"2014-001069-28-BE","2014-001069-28",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Severe persistent Hypertriglyceridemia in High Cardiovascular Risk Patients","6532 / 6535",122,"371 / 333"
"2014-001102-17-PL","2014-001102-17",TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","Type 2 Diabetes Mellitus","229 / 232",10,"0 / 0"
"2014-001253-16-DE","2014-001253-16",FALSE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","40",16,"0"
"2014-001305-41-DE","2014-001305-41",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Patients with type 2 diabetes and stable cardiovascular disease CVD and low grade inflammation","89 / 90",NA,"0 / 0"
"2014-001786-26-DK","2014-001786-26",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 1 diabetes and microalbuminuria.","30 / 30 / 30",4,"0 / 0 / 0"
"2014-001821-34-ES","2014-001821-34",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes mellitus type 2","413 / 400",60,"1 / 0"
"2014-001922-14-BE","2014-001922-14",TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","Type 1 diabetes mellitus","243 / 244 / 243",30,"0 / 0 / 0"
"2014-001969-27-DE","2014-001969-27",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes mellitus type 2",NA,NA,NA
"2014-002399-10-ES","2014-002399-10",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","508 / 505",75,"1 / 0"
"2014-002568-33-DE","2014-002568-33",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","261 / 258 / 258",37,"0 / 0 / 0"
"2014-002844-42-ES","2014-002844-42",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type2-Diabetes","253 / 252",NA,"1 / 2"
"2014-003053-34-DE","2014-003053-34",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","74",37,"0"
"2014-003502-33-SK","2014-003502-33",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus","229 / 231",21,"1 / 0"
"2014-003503-29-SK","2014-003503-29",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus","233 / 230 / 231",41,"2 / 1 / 3"
"2014-003583-20-DE","2014-003583-20",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","62 / 62 / 45 / 51 / 107 / 113",28,"1 / 0 / 0 / 0 / 1 / 0"
"2014-003621-18-ES","2014-003621-18",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","252 / 253",23,"0 / 0"
"2014-003721-18-DE","2014-003721-18",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Inadequately controlled Diabetes Mellitus Type 2.","227 / 216",44,"1 / 3"
"2014-004478-41-GB","2014-004478-41",TRUE,TRUE,"Diseases C - Female diseases of the urinary and reproductive systems and pregancy complications C13","Intrahepatic Cholestasis of pregnancy","300 / 296",1,"1 / 2"
"2014-004533-13-DE","2014-004533-13",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","75 / 76",6,"0 / 0"
"2014-004599-49-BE","2014-004599-49",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes Mellitus","271 / 272 / 270",48,"1 / 0 / 0"
"2014-004683-38-IT","2014-004683-38",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes mellitus","93 / 95",1,"0 / 0"
"2014-004850-32-ES","2014-004850-32",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","255 / 256 / 206",35,"0 / 0 / 1"
"2014-004938-25-ES","2014-004938-25",TRUE,FALSE,"Diseases C - Eye Diseases C11","Diabetic macular edema DME","155 / 154 / 154",80,"3 / 6 / 8"
"2014-005153-39-BE","2014-005153-39",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes Mellitus","258 / 261 / 263",42,"2 / 0 / 0"
"2014-005256-26-DE","2014-005256-26",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Patients with confirmed, insulin-dependent type 1 diabetes mellitus for at least 1 year","241 / 241 / 248 / 245",95,"0 / 0 / 0 / 1"
"2014-005375-91-ES","2014-005375-91",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","301 / 300 / 299 / 299",55,"0 / 1 / 2 / 2"
"2014-005525-13-ES","2014-005525-13",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","306 / 307",43,"0 / 0"
"2014-005639-15-IT","2014-005639-15",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","506 / 504",53,"2 / 5"
"2015-000148-40-GB","2015-000148-40",TRUE,FALSE,"Diseases C - Nervous System Diseases C10","Parkinsons disease","228",101,"1"
"2015-000208-25-IT","2015-000208-25",TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","Type 2 Diabetes Mellitus","76 / 75",14,"0 / 0"
"2015-000408-24-HU","2015-000408-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes","59 / 50 / 22 / 23",6,"0 / 0 / 0 / 0"
"2015-000493-35-BE","2015-000493-35",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Partial lipodystrophy","19 / 21 / 7 / 9 / 12 / 12",5,"0 / 0 / 0 / 0 / 0 / 0"
